Timeslice,Start_NS,End_NS,Metric,Unit,Stat,Value
0,1780502292808181504,1780502293808181504,Active Decode Throughput,tokens/sec,avg,721.41
0,1780502292808181504,1780502293808181504,Active Decode Throughput,tokens/sec,min,0.00
0,1780502292808181504,1780502293808181504,Active Decode Throughput,tokens/sec,max,20811.36
0,1780502292808181504,1780502293808181504,Active Decode Throughput,tokens/sec,p50,0.00
0,1780502292808181504,1780502293808181504,Active Decode Throughput,tokens/sec,p90,3040.41
0,1780502292808181504,1780502293808181504,Active Decode Throughput,tokens/sec,p95,3406.83
0,1780502292808181504,1780502293808181504,Active Decode Throughput,tokens/sec,p99,4967.53
0,1780502292808181504,1780502293808181504,Active Decode Throughput,tokens/sec,std,1480.04
0,1780502292808181504,1780502293808181504,Active Decode Throughput Per User,tokens/sec/user,avg,416.64
0,1780502292808181504,1780502293808181504,Active Decode Throughput Per User,tokens/sec/user,min,0.00
0,1780502292808181504,1780502293808181504,Active Decode Throughput Per User,tokens/sec/user,max,20811.36
0,1780502292808181504,1780502293808181504,Active Decode Throughput Per User,tokens/sec/user,p50,0.00
0,1780502292808181504,1780502293808181504,Active Decode Throughput Per User,tokens/sec/user,p90,1520.20
0,1780502292808181504,1780502293808181504,Active Decode Throughput Per User,tokens/sec/user,p95,1703.41
0,1780502292808181504,1780502293808181504,Active Decode Throughput Per User,tokens/sec/user,p99,4967.53
0,1780502292808181504,1780502293808181504,Active Decode Throughput Per User,tokens/sec/user,std,1063.86
0,1780502292808181504,1780502293808181504,Active Prefill Throughput,tokens/sec,avg,152853.63
0,1780502292808181504,1780502293808181504,Active Prefill Throughput,tokens/sec,min,74663.79
0,1780502292808181504,1780502293808181504,Active Prefill Throughput,tokens/sec,max,207338.82
0,1780502292808181504,1780502293808181504,Active Prefill Throughput,tokens/sec,p50,207338.82
0,1780502292808181504,1780502293808181504,Active Prefill Throughput,tokens/sec,p90,207338.82
0,1780502292808181504,1780502293808181504,Active Prefill Throughput,tokens/sec,p95,207338.82
0,1780502292808181504,1780502293808181504,Active Prefill Throughput,tokens/sec,p99,207338.82
0,1780502292808181504,1780502293808181504,Active Prefill Throughput,tokens/sec,std,60561.05
0,1780502292808181504,1780502293808181504,Active Prefill Throughput Per User,tokens/sec/user,avg,97958.96
0,1780502292808181504,1780502293808181504,Active Prefill Throughput Per User,tokens/sec/user,min,74663.79
0,1780502292808181504,1780502293808181504,Active Prefill Throughput Per User,tokens/sec/user,max,132675.03
0,1780502292808181504,1780502293808181504,Active Prefill Throughput Per User,tokens/sec/user,p50,103669.41
0,1780502292808181504,1780502293808181504,Active Prefill Throughput Per User,tokens/sec/user,p90,132675.03
0,1780502292808181504,1780502293808181504,Active Prefill Throughput Per User,tokens/sec/user,p95,132675.03
0,1780502292808181504,1780502293808181504,Active Prefill Throughput Per User,tokens/sec/user,p99,132675.03
0,1780502292808181504,1780502293808181504,Active Prefill Throughput Per User,tokens/sec/user,std,19058.35
0,1780502292808181504,1780502293808181504,Active Total Throughput,tokens/sec,avg,110535.08
0,1780502292808181504,1780502293808181504,Active Total Throughput,tokens/sec,min,167.78
0,1780502292808181504,1780502293808181504,Active Total Throughput,tokens/sec,max,207338.82
0,1780502292808181504,1780502293808181504,Active Total Throughput,tokens/sec,p50,74728.33
0,1780502292808181504,1780502293808181504,Active Total Throughput,tokens/sec,p90,207338.82
0,1780502292808181504,1780502293808181504,Active Total Throughput,tokens/sec,p95,207338.82
0,1780502292808181504,1780502293808181504,Active Total Throughput,tokens/sec,p99,207338.82
0,1780502292808181504,1780502293808181504,Active Total Throughput,tokens/sec,std,85564.41
0,1780502292808181504,1780502293808181504,Benchmark Duration,sec,avg,3.78
0,1780502292808181504,1780502293808181504,E2E Output Token Throughput,tokens/sec/user,avg,64.39
0,1780502292808181504,1780502293808181504,E2E Output Token Throughput,tokens/sec/user,min,42.74
0,1780502292808181504,1780502293808181504,E2E Output Token Throughput,tokens/sec/user,max,86.04
0,1780502292808181504,1780502293808181504,E2E Output Token Throughput,tokens/sec/user,sum,128.78
0,1780502292808181504,1780502293808181504,E2E Output Token Throughput,tokens/sec/user,p1,43.18
0,1780502292808181504,1780502293808181504,E2E Output Token Throughput,tokens/sec/user,p5,44.91
0,1780502292808181504,1780502293808181504,E2E Output Token Throughput,tokens/sec/user,p10,47.07
0,1780502292808181504,1780502293808181504,E2E Output Token Throughput,tokens/sec/user,p25,53.57
0,1780502292808181504,1780502293808181504,E2E Output Token Throughput,tokens/sec/user,p50,64.39
0,1780502292808181504,1780502293808181504,E2E Output Token Throughput,tokens/sec/user,p75,75.21
0,1780502292808181504,1780502293808181504,E2E Output Token Throughput,tokens/sec/user,p90,81.71
0,1780502292808181504,1780502293808181504,E2E Output Token Throughput,tokens/sec/user,p95,83.87
0,1780502292808181504,1780502293808181504,E2E Output Token Throughput,tokens/sec/user,p99,85.60
0,1780502292808181504,1780502293808181504,E2E Output Token Throughput,tokens/sec/user,std,21.65
0,1780502292808181504,1780502293808181504,Effective Concurrency,requests,avg,1.90
0,1780502292808181504,1780502293808181504,Effective Concurrency,requests,min,1.00
0,1780502292808181504,1780502293808181504,Effective Concurrency,requests,max,2.00
0,1780502292808181504,1780502293808181504,Effective Concurrency,requests,p50,2.00
0,1780502292808181504,1780502293808181504,Effective Concurrency,requests,p90,2.00
0,1780502292808181504,1780502293808181504,Effective Concurrency,requests,p95,2.00
0,1780502292808181504,1780502293808181504,Effective Concurrency,requests,p99,2.00
0,1780502292808181504,1780502293808181504,Effective Concurrency,requests,std,0.30
0,1780502292808181504,1780502293808181504,Effective Decode Concurrency,requests,avg,0.80
0,1780502292808181504,1780502293808181504,Effective Decode Concurrency,requests,min,0.00
0,1780502292808181504,1780502293808181504,Effective Decode Concurrency,requests,max,2.00
0,1780502292808181504,1780502293808181504,Effective Decode Concurrency,requests,p50,1.00
0,1780502292808181504,1780502293808181504,Effective Decode Concurrency,requests,p90,2.00
0,1780502292808181504,1780502293808181504,Effective Decode Concurrency,requests,p95,2.00
0,1780502292808181504,1780502293808181504,Effective Decode Concurrency,requests,p99,2.00
0,1780502292808181504,1780502293808181504,Effective Decode Concurrency,requests,std,0.85
0,1780502292808181504,1780502293808181504,Effective Decode Throughput,tokens/sec,avg,374.00
0,1780502292808181504,1780502293808181504,Effective Decode Throughput,tokens/sec,min,0.00
0,1780502292808181504,1780502293808181504,Effective Decode Throughput,tokens/sec,max,20811.36
0,1780502292808181504,1780502293808181504,Effective Decode Throughput,tokens/sec,p50,0.00
0,1780502292808181504,1780502293808181504,Effective Decode Throughput,tokens/sec,p90,2629.68
0,1780502292808181504,1780502293808181504,Effective Decode Throughput,tokens/sec,p95,3073.55
0,1780502292808181504,1780502293808181504,Effective Decode Throughput,tokens/sec,p99,4158.74
0,1780502292808181504,1780502293808181504,Effective Decode Throughput,tokens/sec,std,1124.97
0,1780502292808181504,1780502293808181504,Effective Decode Throughput Per User,tokens/sec/user,avg,216.00
0,1780502292808181504,1780502293808181504,Effective Decode Throughput Per User,tokens/sec/user,min,0.00
0,1780502292808181504,1780502293808181504,Effective Decode Throughput Per User,tokens/sec/user,max,20811.36
0,1780502292808181504,1780502293808181504,Effective Decode Throughput Per User,tokens/sec/user,p50,0.00
0,1780502292808181504,1780502293808181504,Effective Decode Throughput Per User,tokens/sec/user,p90,1314.84
0,1780502292808181504,1780502293808181504,Effective Decode Throughput Per User,tokens/sec/user,p95,1536.78
0,1780502292808181504,1780502293808181504,Effective Decode Throughput Per User,tokens/sec/user,p99,2079.37
0,1780502292808181504,1780502293808181504,Effective Decode Throughput Per User,tokens/sec/user,std,793.78
0,1780502292808181504,1780502293808181504,Effective Prefill Concurrency,requests,avg,1.11
0,1780502292808181504,1780502293808181504,Effective Prefill Concurrency,requests,min,0.00
0,1780502292808181504,1780502293808181504,Effective Prefill Concurrency,requests,max,2.00
0,1780502292808181504,1780502293808181504,Effective Prefill Concurrency,requests,p50,1.00
0,1780502292808181504,1780502293808181504,Effective Prefill Concurrency,requests,p90,2.00
0,1780502292808181504,1780502293808181504,Effective Prefill Concurrency,requests,p95,2.00
0,1780502292808181504,1780502293808181504,Effective Prefill Concurrency,requests,p99,2.00
0,1780502292808181504,1780502293808181504,Effective Prefill Concurrency,requests,std,0.81
0,1780502292808181504,1780502293808181504,Effective Prefill Throughput,tokens/sec,avg,110473.00
0,1780502292808181504,1780502293808181504,Effective Prefill Throughput,tokens/sec,min,0.00
0,1780502292808181504,1780502293808181504,Effective Prefill Throughput,tokens/sec,max,207338.82
0,1780502292808181504,1780502293808181504,Effective Prefill Throughput,tokens/sec,p50,74663.79
0,1780502292808181504,1780502293808181504,Effective Prefill Throughput,tokens/sec,p90,207338.82
0,1780502292808181504,1780502293808181504,Effective Prefill Throughput,tokens/sec,p95,207338.82
0,1780502292808181504,1780502293808181504,Effective Prefill Throughput,tokens/sec,p99,207338.82
0,1780502292808181504,1780502293808181504,Effective Prefill Throughput,tokens/sec,std,85630.93
0,1780502292808181504,1780502293808181504,Effective Prefill Throughput Per User,tokens/sec/user,avg,70798.58
0,1780502292808181504,1780502293808181504,Effective Prefill Throughput Per User,tokens/sec/user,min,0.00
0,1780502292808181504,1780502293808181504,Effective Prefill Throughput Per User,tokens/sec/user,max,132675.03
0,1780502292808181504,1780502293808181504,Effective Prefill Throughput Per User,tokens/sec/user,p50,74663.79
0,1780502292808181504,1780502293808181504,Effective Prefill Throughput Per User,tokens/sec/user,p90,103669.41
0,1780502292808181504,1780502293808181504,Effective Prefill Throughput Per User,tokens/sec/user,p95,132675.03
0,1780502292808181504,1780502293808181504,Effective Prefill Throughput Per User,tokens/sec/user,p99,132675.03
0,1780502292808181504,1780502293808181504,Effective Prefill Throughput Per User,tokens/sec/user,std,46748.58
0,1780502292808181504,1780502293808181504,Effective Total Throughput,tokens/sec,avg,110535.08
0,1780502292808181504,1780502293808181504,Effective Total Throughput,tokens/sec,min,167.78
0,1780502292808181504,1780502293808181504,Effective Total Throughput,tokens/sec,max,207338.82
0,1780502292808181504,1780502293808181504,Effective Total Throughput,tokens/sec,p50,74728.33
0,1780502292808181504,1780502293808181504,Effective Total Throughput,tokens/sec,p90,207338.82
0,1780502292808181504,1780502293808181504,Effective Total Throughput,tokens/sec,p95,207338.82
0,1780502292808181504,1780502293808181504,Effective Total Throughput,tokens/sec,p99,207338.82
0,1780502292808181504,1780502293808181504,Effective Total Throughput,tokens/sec,std,85564.41
0,1780502292808181504,1780502293808181504,HTTP Blocked,ms,avg,0.00
0,1780502292808181504,1780502293808181504,HTTP Blocked,ms,min,0.00
0,1780502292808181504,1780502293808181504,HTTP Blocked,ms,max,0.00
0,1780502292808181504,1780502293808181504,HTTP Blocked,ms,sum,0.00
0,1780502292808181504,1780502293808181504,HTTP Blocked,ms,p1,0.00
0,1780502292808181504,1780502293808181504,HTTP Blocked,ms,p5,0.00
0,1780502292808181504,1780502293808181504,HTTP Blocked,ms,p10,0.00
