Timeslice,Start_NS,End_NS,Metric,Unit,Stat,Value
0,1780560121261887488,1780560122261887488,Active Decode Throughput,tokens/sec,avg,937.91
0,1780560121261887488,1780560122261887488,Active Decode Throughput,tokens/sec,min,0.00
0,1780560121261887488,1780560122261887488,Active Decode Throughput,tokens/sec,max,36750.34
0,1780560121261887488,1780560122261887488,Active Decode Throughput,tokens/sec,p50,0.00
0,1780560121261887488,1780560122261887488,Active Decode Throughput,tokens/sec,p90,2787.92
0,1780560121261887488,1780560122261887488,Active Decode Throughput,tokens/sec,p95,3352.87
0,1780560121261887488,1780560122261887488,Active Decode Throughput,tokens/sec,p99,4779.27
0,1780560121261887488,1780560122261887488,Active Decode Throughput,tokens/sec,std,1577.71
0,1780560121261887488,1780560122261887488,Active Decode Throughput Per User,tokens/sec/user,avg,541.68
0,1780560121261887488,1780560122261887488,Active Decode Throughput Per User,tokens/sec/user,min,0.00
0,1780560121261887488,1780560122261887488,Active Decode Throughput Per User,tokens/sec/user,max,36750.34
0,1780560121261887488,1780560122261887488,Active Decode Throughput Per User,tokens/sec/user,p50,0.00
0,1780560121261887488,1780560122261887488,Active Decode Throughput Per User,tokens/sec/user,p90,1393.96
0,1780560121261887488,1780560122261887488,Active Decode Throughput Per User,tokens/sec/user,p95,1676.43
0,1780560121261887488,1780560122261887488,Active Decode Throughput Per User,tokens/sec/user,p99,4779.27
0,1780560121261887488,1780560122261887488,Active Decode Throughput Per User,tokens/sec/user,std,1207.27
0,1780560121261887488,1780560122261887488,Active Prefill Throughput,tokens/sec,avg,140342.52
0,1780560121261887488,1780560122261887488,Active Prefill Throughput,tokens/sec,min,67690.21
0,1780560121261887488,1780560122261887488,Active Prefill Throughput,tokens/sec,max,173959.28
0,1780560121261887488,1780560122261887488,Active Prefill Throughput,tokens/sec,p50,173959.28
0,1780560121261887488,1780560122261887488,Active Prefill Throughput,tokens/sec,p90,173959.28
0,1780560121261887488,1780560122261887488,Active Prefill Throughput,tokens/sec,p95,173959.28
0,1780560121261887488,1780560122261887488,Active Prefill Throughput,tokens/sec,p99,173959.28
0,1780560121261887488,1780560122261887488,Active Prefill Throughput,tokens/sec,std,45976.06
0,1780560121261887488,1780560122261887488,Active Prefill Throughput Per User,tokens/sec/user,avg,84850.24
0,1780560121261887488,1780560122261887488,Active Prefill Throughput Per User,tokens/sec/user,min,67690.21
0,1780560121261887488,1780560122261887488,Active Prefill Throughput Per User,tokens/sec/user,max,106269.06
0,1780560121261887488,1780560122261887488,Active Prefill Throughput Per User,tokens/sec/user,p50,86979.64
0,1780560121261887488,1780560122261887488,Active Prefill Throughput Per User,tokens/sec/user,p90,106269.06
0,1780560121261887488,1780560122261887488,Active Prefill Throughput Per User,tokens/sec/user,p95,106269.06
0,1780560121261887488,1780560122261887488,Active Prefill Throughput Per User,tokens/sec/user,p99,106269.06
